code_dep,nom_departement,code_insee,nom_commune,lot,fermeture_commerciale,fermeture_technique,code_oi,nom_oi
55,Meuse,55410,Quincy-Landzécourt,4_2,1/31/26,5/31/28,LOSA,Losange
55,Meuse,55411,Rambluzin-et-Benoite-Vaux,4_1,1/31/26,1/31/28,LOSA,Losange
55,Meuse,55412,Rambucourt,4_2,1/31/26,5/31/28,LOSA,Losange
55,Meuse,55414,Rancourt-sur-Ornain,3,1/31/26,1/31/27,LOSA,Losange
55,Meuse,55415,Ranzières,4_3,1/31/26,10/31/28,LOSA,Losange
55,Meuse,55416,Rarécourt,3,1/31/26,1/31/27,LOSA,Losange
55,Meuse,55419,Récicourt,3,1/31/26,1/31/27,LOSA,Losange
55,Meuse,55420,Récourt-le-Creux,4_1,1/31/26,1/31/28,LOSA,Losange
55,Meuse,55422,Regnéville-sur-Meuse,4_3,1/31/26,10/31/28,LOSA,Losange
55,Meuse,55424,Remennecourt,3,1/31/26,1/31/27,LOSA,Losange
55,Meuse,55425,Remoiville,4_2,1/31/26,5/31/28,LOSA,Losange
55,Meuse,55427,Revigny-sur-Ornain,3,1/31/26,1/31/27,LOSA,Losange
55,Meuse,55428,Réville-aux-Bois,4_1,1/31/26,1/31/28,LOSA,Losange
55,Meuse,55431,Richecourt,4_2,1/31/26,5/31/28,LOSA,Losange
55,Meuse,55437,Romagne-sous-les-Côtes,4_1,1/31/26,1/31/28,LOSA,Losange
55,Meuse,55438,Romagne-sous-Montfaucon,3,1/31/26,1/31/27,LOSA,Losange
55,Meuse,55449,Rupt-en-Woëvre,4_1,1/31/26,1/31/28,LOSA,Losange
55,Meuse,55453,Saint-André-en-Barrois,4_1,1/31/26,1/31/28,LOSA,Losange
55,Meuse,55460,Saint-Julien-sous-les-Côtes,4_2,1/31/26,5/31/28,LOSA,Losange
55,Meuse,55462,Saint-Maurice-sous-les-Côtes,4_2,1/31/26,5/31/28,LOSA,Losange
55,Meuse,55469,Sassey-sur-Meuse,4_2,1/31/26,5/31/28,LOSA,Losange
55,Meuse,55471,Saulmory-Villefranche,4_2,1/31/26,5/31/28,LOSA,Losange
55,Meuse,55482,Senoncourt-les-Maujouy,4_1,1/31/26,1/31/28,LOSA,Losange
55,Meuse,55484,Septsarges,3,1/31/26,1/31/27,LOSA,Losange
55,Meuse,55487,Seuzey,4_3,1/31/26,10/31/28,LOSA,Losange
55,Meuse,55490,Sivry-sur-Meuse,4_2,1/31/26,5/31/28,LOSA,Losange
55,Meuse,55492,Sommedieue,4_1,1/31/26,1/31/28,LOSA,Losange
55,Meuse,55493,Sommeilles,4_3,1/31/26,10/31/28,LOSA,Losange
55,Meuse,55497,Les Souhesmes-Rampont,4_1,1/31/26,1/31/28,LOSA,Losange
55,Meuse,55498,Souilly,4_1,1/31/26,1/31/28,LOSA,Losange
55,Meuse,55502,Stenay,4_2,1/31/26,5/31/28,LOSA,Losange
55,Meuse,55508,Thonne-la-Long,4_2,1/31/26,5/31/28,LOSA,Losange
55,Meuse,55512,Tilly-sur-Meuse,4_1,1/31/26,1/31/28,LOSA,Losange
55,Meuse,55521,Troyon,4_3,1/31/26,10/31/28,LOSA,Losange
55,Meuse,55525,Vadelaincourt,4_1,1/31/26,1/31/28,LOSA,Losange
55,Meuse,55527,Varennes-en-Argonne,4_3,1/31/26,10/31/28,LOSA,Losange
55,Meuse,55528,Varnéville,4_2,1/31/26,5/31/28,LOSA,Losange
55,Meuse,55530,Valbois,4_2,1/31/26,5/31/28,LOSA,Losange
55,Meuse,55531,Vassincourt,2,1/27/25,1/27/26,LOSA,Losange
55,Meuse,55536,Vauquois,4_3,1/31/26,10/31/28,LOSA,Losange
55,Meuse,55544,Velosnes,4_2,1/31/26,5/31/28,LOSA,Losange
55,Meuse,55546,Verneuil-Grand,4_2,1/31/26,5/31/28,LOSA,Losange
55,Meuse,55549,Véry,4_3,1/31/26,10/31/28,LOSA,Losange
55,Meuse,55551,Vigneulles-lès-Hattonchâtel,4_2,1/31/26,5/31/28,LOSA,Losange
55,Meuse,55552,Vigneul-sous-Montmédy,4_2,1/31/26,5/31/28,LOSA,Losange
55,Meuse,55554,Villécloye,4_2,1/31/26,5/31/28,LOSA,Losange
55,Meuse,55556,Ville-devant-Chaumont,4_1,1/31/26,1/31/28,LOSA,Losange
55,Meuse,55560,Villers-aux-Vents,3,1/31/26,1/31/27,LOSA,Losange
55,Meuse,55561,Villers-devant-Dun,4_2,1/31/26,5/31/28,LOSA,Losange
55,Meuse,55566,Villers-sur-Meuse,4_1,1/31/26,1/31/28,LOSA,Losange
55,Meuse,55567,Ville-sur-Cousances,4_1,1/31/26,1/31/28,LOSA,Losange
55,Meuse,55571,Vilosnes-Haraumont,4_2,1/31/26,5/31/28,LOSA,Losange
55,Meuse,55572,Vittarville,4_1,1/31/26,1/31/28,LOSA,Losange
55,Meuse,55580,Wavrille,4_1,1/31/26,1/31/28,LOSA,Losange
55,Meuse,55582,Wiseppe,4_2,1/31/26,5/31/28,LOSA,Losange
55,Meuse,55586,Xivray-et-Marvoisin,4_2,1/31/26,5/31/28,LOSA,Losange
56,Morbihan,56003,Arradon,2,1/31/26,1/31/27,FRTE/VANN,Vannes Agglo Numérique/Orange
56,Morbihan,56030,Camoël,1,1/31/24,1/31/25,SFTT,Xp Fibre
56,Morbihan,56053,Elven,4_1,1/31/26,1/31/28,FRTE/VANN,Orange/Vannes Agglo Numérique
56,Morbihan,56058,Férel,1,1/31/24,1/31/25,SFTT,Xp Fibre
56,Morbihan,56066,Gourin,4_1,1/31/26,1/31/28,THDB,THD Bretagne
56,Morbihan,56069,Groix,4_1,1/31/26,1/31/28,FRTE,Orange
56,Morbihan,56084,Le Hézo,1,1/31/24,1/31/25,VANN,Vannes Agglo Numérique
56,Morbihan,56087,Île-aux-Moines,1,1/31/24,1/31/25,VANN,Vannes Agglo Numérique
56,Morbihan,56088,Île-d'Arz,1,1/31/24,1/31/25,VANN,Vannes Agglo Numérique
56,Morbihan,56158,Plescop,4_1,1/31/26,1/31/28,FRTE/THDB,Orange/THD Bretagne
56,Morbihan,56164,Ploeren,2,1/31/26,1/31/27,FRTE/VANN,Orange/Vannes Agglo Numérique
56,Morbihan,56206,Saint-Avé,4_1,1/31/26,1/31/28,FRTE/VANN,Orange/Vannes Agglo Numérique
56,Morbihan,56231,Saint-Nolff,3,1/31/26,1/31/27,VANN/FRTE,Vannes Agglo Numérique/Orange
56,Morbihan,56243,Séné,2,1/27/25,1/27/26,VANN/FRTE,Orange/Vannes Agglo Numérique
56,Morbihan,56247,Sulniac,3,1/31/26,1/31/27,FRTE/VANN/THDB,THD Bretagne/Vannes Agglo Numérique/Orange
56,Morbihan,56251,Theix-Noyalo,2,1/31/26,1/31/27,FRTE/VANN,Orange/Vannes Agglo Numérique
56,Morbihan,56254,Trédion,4_1,1/31/26,1/31/28,FRTE/VANN,Vannes Agglo Numérique/Orange
56,Morbihan,56255,Treffléan,3,1/31/26,1/31/27,FRTE/VANN,Vannes Agglo Numérique/Orange
56,Morbihan,56259,La Trinité-Surzur,1,1/31/24,1/31/25,VANN,Vannes Agglo Numérique
57,Moselle,57002,Aboncourt-sur-Seille,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57004,Achain,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57007,Adaincourt,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57008,Adelange,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57009,Ajoncourt,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57010,Alaincourt-la-Côte,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57011,Albestroff,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57016,Alzing,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57018,Amelécourt,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57020,Ancerville,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57024,Antilly,3,1/31/26,1/31/27,NETP,Resoptic
57,Moselle,57025,Anzeling,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57026,Apach,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57027,Arraincourt,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57028,Argancy,4_3,1/31/26,10/31/28,NETP,Resoptic
57,Moselle,57029,Arriance,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57035,Assenoncourt,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57036,Attilloncourt,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57037,Aube,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57040,Aulnois-sur-Seille,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57043,Ay-sur-Moselle,4_3,1/31/26,10/31/28,NETP,Resoptic
57,Moselle,57044,Azoudange,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57045,Bacourt,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57047,Bambiderstroff,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57048,Bannay,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57053,Bassing,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57054,Baudrecourt,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57055,Bazoncourt,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57056,Bébing,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57057,Béchy,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57059,Bellange,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57060,Bénestroff,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57065,Bermering,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57066,Berthelming,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57071,Bettborn,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57075,Beux,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57077,Bezange-la-Petite,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57079,Bibiche,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57081,Bidestroff,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57084,Bioncourt,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57085,Bionville-sur-Nied,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57086,Belles-Forêts,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57090,Blanche-Église,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57095,Boucheporn,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57098,Bourgaltroff,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57099,Bourdonnay,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57106,Bouzonville,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57107,Bréhain,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57110,Brettnach,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57112,Brouck,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57113,Brouderdorff,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57115,Brulange,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57116,Buchy,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57120,Burlioncourt,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57121,Burtoncourt,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57125,Chailly-lès-Ennery,3,1/31/26,1/31/27,NETP,Resoptic
57,Moselle,57126,Chambrey,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57127,Chanville,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57128,Charleville-sous-Bois,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57129,Charly-Oradour,3,1/31/26,1/31/27,NETP,Resoptic
57,Moselle,57130,Château-Bréhain,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57132,Château-Salins,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57133,Château-Voué,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57136,Chémery-les-Deux,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57137,Cheminot,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57138,Chenois,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57139,Chérisey,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57140,Chesny,4_3,1/31/26,10/31/28,FRTE,Orange
57,Moselle,57141,Chicourt,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57142,Chieulles,4_3,1/31/26,10/31/28,FRTE,Orange
57,Moselle,57145,Coincy,4_1,1/31/26,1/31/28,MONU/FRTE,Orange/Moselle Numérique
57,Moselle,57146,Coin-lès-Cuvry,4_3,1/31/26,10/31/28,FRTE,Orange
57,Moselle,57147,Coin-sur-Seille,4_3,1/31/26,10/31/28,FRTE,Orange
57,Moselle,57148,Colligny-Maizery,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57149,Colmen,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57150,Condé-Northen,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57151,Conthil,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57155,Courcelles-Chaussy,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57156,Courcelles-sur-Nied,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57158,Craincourt,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57159,Créhange,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57161,Cutting,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57162,Cuvry,4_3,1/31/26,10/31/28,FRTE,Orange
57,Moselle,57166,Dalhain,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57167,Dalstein,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57171,Delme,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57172,Denting,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57173,Desseling,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57175,Diane-Capelle,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57177,Dieuze,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57180,Dolving,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57181,Domnom-lès-Dieuze,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57182,Donjeux,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57183,Donnelay,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57186,Ébersviller,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57190,Elvange,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57193,Ennery,4_3,1/31/26,10/31/28,NETP,Resoptic
57,Moselle,57200,Les Étangs,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57204,Failly,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57209,Faulquemont,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57211,Fèves,4_3,1/31/26,10/31/28,NETP,Resoptic
57,Moselle,57212,Féy,4_3,1/31/26,10/31/28,FRTE,Orange
57,Moselle,57213,Filstroff,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57215,Flastroff,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57217,Flétrange,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57218,Fleury,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57219,Flévy,4_3,1/31/26,10/31/28,NETP,Resoptic
57,Moselle,57220,Flocourt,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57225,Fonteny,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57228,Fossieux,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57229,Foulcrey,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57230,Fouligny,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57231,Foville,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57232,Francaltroff,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57235,Freistroff,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57236,Frémery,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57238,Fresnes-en-Saulnois,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57241,Fribourg,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57246,Gelucourt,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57247,Gerbécourt,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57248,Givrycourt,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57249,Glatigny,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57251,Goin,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57255,Gosselming,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57257,Grémecey,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57259,Grindorff-Bizing,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57265,Guébestroff,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57266,Guéblange-lès-Dieuze,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57268,Guébling,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57270,Val-de-Bride,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57272,Guermange,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57273,Guerstling,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57276,Guinglange,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57278,Guinzeling,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57281,Haboudange,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57284,Hallering,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57286,Halstroff,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57290,Hampont,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57292,Hannocourt,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57293,Han-sur-Nied,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57295,Haraucourt-sur-Seille,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57304,Haut-Clocher,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57307,Hayes,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57309,Heining-lès-Bouzonville,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57310,Hellering-lès-Fénétrange,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57312,Helstroff,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57313,Hémilly,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57319,Herny,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57321,Hesse,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57322,Hestroff,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57325,Hilsprich,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57326,Hinckange,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57328,Holacourt,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57329,Holling,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57330,Holving,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57335,Honskirch,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57341,Hunting,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57342,Ibigny,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57344,Imling,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57346,Insming,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57347,Insviller,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57349,Jallaucourt,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57351,Jury,4_3,1/31/26,10/31/28,FRTE,Orange
57,Moselle,57352,Jussy,4_3,1/31/26,10/31/28,FRTE,Orange
57,Moselle,57353,Juvelize,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57354,Juville,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57361,Kerling-lès-Sierck,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57362,Kerprich-aux-Bois,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57364,Kirsch-lès-Sierck,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57365,Kirschnaumen,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57375,Lagarde,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57381,Laneuveville-en-Saulnois,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57382,Langatte,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57383,Languimberg,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57386,Laudrefang,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57387,Laumesfeld,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57388,Launstroff,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57391,Lemoncourt,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57392,Lemud,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57394,Léning,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57395,Lesse,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57397,Ley,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57399,Lezey,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57401,Lidrezing,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57403,Liéhon,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57404,Lindre-Basse,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57405,Lindre-Haute,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57406,Liocourt,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57410,Lhor,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57412,Longeville-lès-Metz,4_3,1/31/26,10/31/28,FRTE,Orange
57,Moselle,57413,Longeville-lès-Saint-Avold,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57417,Lostroff,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57418,Loudrefing,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57422,Louvigny,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57423,Lubécourt,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57424,Lucy,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57425,Luppy,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57430,Mainvillers,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57431,Maizeroy,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57433,Maizières-lès-Metz,4_3,1/31/26,10/31/28,NETP,Resoptic
57,Moselle,57434,Maizières-lès-Vic,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57436,Malaucourt-sur-Seille,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57438,Malroy,4_3,1/31/26,10/31/28,NETP,Resoptic
57,Moselle,57439,Manderen-Ritzing,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57440,Manhoué,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57442,Many,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57444,Marange-Zondrange,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57445,Marieulles,4_3,1/31/26,10/31/28,FRTE,Orange
57,Moselle,57446,Marimont-lès-Bénestroff,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57447,Marly,4_3,1/31/26,10/31/28,FRTE,Orange
57,Moselle,57448,Marsal,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57449,Marsilly,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57451,Marthille,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57454,Mécleuves,4_3,1/31/26,10/31/28,FRTE,Orange
57,Moselle,57457,Menskirch,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57459,Merschweiller,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57463,Metz,4_3,1/31/26,10/31/28,SFR0/FRTE,Société Française du Radiotéléphone (SFR)/Orange
57,Moselle,57467,Mey,4_3,1/31/26,10/31/28,FRTE,Orange
57,Moselle,57470,Molring,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57471,Momerstroff,3,1/31/26,1/31/27,MONU,Moselle Numérique
57,Moselle,57472,Moncheux,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57473,Moncourt,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57478,Montdidier,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57479,Montenach,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57480,Montigny-lès-Metz,4_3,1/31/26,10/31/28,FRTE,Orange
57,Moselle,57482,Ogy-Montoy-Flanville,4_1,1/31/26,1/31/28,MONU,Moselle Numérique
57,Moselle,57485,Morville-lès-Vic,4_2,1/31/26,5/31/28,MONU,Moselle Numérique
57,Moselle,57486,Morville-sur-Nied,2,1/27/25,1/27/26,MONU,Moselle Numérique
57,Moselle,57487,Moulins-lès-Metz,4_3,1/31/26,10/31/28,TUMO/FRTE,Orange/XpFibre Moulins-les-Metz
57,Moselle,57490,Moyenvic,3,1/31/26,1/31/27,MONU,Moselle Numérique
